Nr,Lat,Long,Latgms,Longms,Municipio,CodIbge,Estado,AreaKm2,Desmatado2008,Incremento20072008,Floresta2008,Nuvem2008,NaoObservado2008,NaoFloresta2008,Hidrografia2008,Soma 
 164,-5.49785,-44.60715,S 5 29 52.26,O 44 36 25.74,Santa Filomena do Maranhão,2109759,MA,408,54.7,1.5,14.0,0.0,0.0,339.3,0.0,100
 165,-7.04070,-49.04623,S 7 2 26.52,O 49 2 46.43,Santa Fé do Araguaia,1718865,TO,1683,1260.3,1.8,363.4,0.0,0.0,0.0,59.3,99
 166,-10.04129,-52.55143,S 10 2 28.64,O 52 33 5.15,Santa Cruz do Xingu,5107743,MT,5627,1341.5,7.7,2598.5,0.0,0.0,1621.6,65.4,100
 167,-0.55415,-49.32373,S 0 33 14.94,O 49 19 25.43,Santa Cruz do Arari,1506401,PA,1078,0.0,0.0,2.8,2.9,0.0,1044.1,28.2,100
 168,-11.94664,-54.84224,S 11 56 47.90,O 54 50 32.06,Santa Carmem,5107248,MT,3836,1437.0,24.3,2399.0,0.0,0.0,0.0,0.0,100
 169,-1.19187,-48.23730,S 1 11 30.73,O 48 14 14.28,Santa Bárbara do Pará,1506351,PA,279,159.0,1.2,99.7,0.0,0.7,0.0,19.6,100
 170,-12.38825,-49.85725,S 12 23 17.70,O 49 51 26.10,Sandolândia,1718840,TO,3536,4.1,0.0,74.0,0.0,2.2,3440.9,14.8,100
 171,-5.34123,-47.90444,S 5 20 28.43,O 47 54 15.98,Sampaio,1718808,TO,223,75.1,0.1,11.6,0.0,0.3,123.4,12.6,100
 172,-7.39798,-45.56971,S 7 23 52.73,O 45 34 10.96,Sambaíba,2109700,MA,2509,0.0,0.0,31.9,0.0,0.0,2477.1,0.0,100
 173,-0.81267,-48.58165,S 0 48 45.61,O 48 34 53.94,Salvaterra,1506302,PA,1048,104.0,0.3,179.3,31.6,0.1,433.3,299.7,100
 174,-15.00229,-58.17210,S 15 0 8.24,O 58 10 19.56,Salto do Céu,5107750,MT,1776,1341.9,1.3,382.3,0.0,0.0,51.7,0.1,100
 175,-0.70803,-47.35142,S 0 42 28.91,O 47 21 5.11,Salinópolis,1506203,PA,219,25.1,0.7,100.7,61.6,0.2,10.5,20.9,99
 176,-4.19980,-55.32309,S 4 11 59.28,O 55 19 23.12,Rurópolis,1506195,PA,7025,1699.7,50.2,5235.8,41.5,0.2,0.0,47.8,100
 177,-14.86180,-56.25158,S 14 51 42.48,O 56 15 5.69,Rosário Oeste,5107701,MT,7493,65.3,0.3,23.7,0.0,0.0,7395.0,9.0,100
 178,-2.95700,-44.20370,S 2 57 25.20,O 44 12 13.32,Rosário,2109601,MA,695,85.2,12.2,502.9,12.0,0.5,0.0,94.4,100
 179,-0.21598,-61.06008,S 0 12 57.53,O 61 3 36.29,Rorainópolis,1400472,RR,33847,1048.7,26.6,23393.2,1182.5,8.9,7642.4,571.3,99
 180,-16.57097,-54.71462,S 16 34 15.49,O 54 42 52.63,Rondonópolis,5107602,MT,4168,826.2,0.5,270.5,0.0,0.0,3065.7,5.6,99
 181,-4.48141,-48.46332,S 4 28 53.08,O 48 27 47.95,Rondon do Pará,1506187,PA,8286,5331.0,54.1,2955.0,0.0,0.0,0.0,0.0,100
 182,-10.31416,-61.08724,S 10 18 50.98,O 61 5 14.06,Rondolândia,5107578,MT,12743,1858.0,18.6,10807.0,0.0,1.4,52.2,24.4,100
 183,-11.74031,-61.75168,S 11 44 25.12,O 61 45 6.05,Rolim de Moura,1100288,RO,1471,1319.9,3.5,151.1,0.0,0.0,0.0,0.0,100
 184,-7.85728,-73.21253,S 7 51 26.21,O 73 12 45.11,Rodrigues Alves,1200427,AC,3246,464.8,6.1,2713.7,11.8,55.0,0.7,0.0,99
 185,-9.64454,-47.48905,S 9 38 40.34,O 47 29 20.58,Rio Sono,1718758,TO,6394,0.0,0.0,0,0.0,1918.8,6392.1,0.0,129
 186,-2.50853,-59.60122,S 2 30 30.71,O 59 36 4.39,Rio Preto da Eva,1303569,AM,5838,559.6,7.1,5265.1,0.6,2.4,0.0,10.3,100
 187,-7.36998,-50.10481,S 7 22 11.93,O 50 6 17.32,Rio Maria,1506161,PA,4122,3360.0,15.4,625.9,0.0,0.0,128.6,7.5,99
 188,-9.23883,-48.44890,S 9 14 19.79,O 48 26 56.04,Rio dos Bois,1718709,TO,848,17.8,0.0,0.2,0.0,0.0,828.1,1.9,99
 189,-11.30829,-46.75129,S 11 18 29.84,O 46 45 4.64,Rio da Conceição,1718659,TO,793,0.0,0.0,0,0.0,777.4,785.9,0.0,197
 190,-9.68593,-62.83526,S 9 41 9.35,O 62 50 6.94,Rio Crespo,1100262,RO,1741,1052.3,7.8,665.4,0.0,0.0,23.3,0.0,100
 191,-9.99527,-68.15925,S 9 59 42.97,O 68 9 33.30,Rio Branco,1200401,AC,9113,2482.3,29.3,6630.5,0.0,0.1,0.0,0.1,100
 192,-15.28141,-58.15176,S 15 16 53.08,O 58 9 6.34,Rio Branco,5107206,MT,529,445.9,0.0,10.4,0.0,0.5,72.2,0.0,100
 193,-16.45789,-52.72888,S 16 27 28.40,O 52 43 43.97,Ribeirãozinho,5107198,MT,623,0.0,0.0,0,0.0,21.7,618.7,0.0,102
 194,-12.88015,-51.58000,S 12 52 48.54,O 51 34 48.00,Ribeirão Cascalheira,5107180,MT,11364,1611.4,5.7,1797.6,0.0,0.2,7938.9,15.9,100
 195,-5.96305,-47.31957,S 5 57 46.98,O 47 19 10.45,Ribamar Fiquene,2109551,MA,755,433.7,1.1,61.1,0.0,0.0,244.7,15.5,99
 196,-6.47515,-48.08881,S 6 28 30.54,O 48 5 19.72,Riachinho,1718550,TO,520,442.1,1.7,58.6,0.0,0.5,18.8,0.0,100
 197,-7.74682,-46.62671,S 7 44 48.55,O 46 37 36.16,Riachão,2109502,MA,6422,0.0,0.0,0,0.0,4444.1,6422.7,0.0,169
 198,-14.93381,-58.50079,S 14 56 1.72,O 58 30 2.84,Reserva do Cabaçal,5107156,MT,1342,304.9,0.9,327.2,0.0,0.0,709.9,0.0,100
 199,-8.05636,-50.21305,S 8 3 22.90,O 50 12 46.98,Redenção,1506138,PA,3830,2652.7,8.6,472.2,0.0,0.1,705.0,0.0,100
 200,-8.69697,-47.11093,S 8 41 49.09,O 47 6 39.35,Recursolândia,1718501,TO,2230,33.3,0.0,94.4,0.0,1.4,2100.9,0.0,99
 201,-2.41702,-44.04998,S 2 25 1.27,O 44 2 59.93,Raposa,2109452,MA,64,14.5,0.1,38.9,2.1,0.1,0.7,7.7,100
 202,-12.23430,-52.70840,S 12 14 3.48,O 52 42 30.24,Querência,5107065,MT,17854,5017.5,72.1,10481.2,0.0,0.8,2273.5,81.0,99
 203,-0.74831,-47.02402,S 0 44 53.92,O 47 1 26.47,Quatipuru,1506112,PA,326,79.4,2.1,121.1,41.6,0.3,24.9,58.7,100
 204,-10.42056,-48.86192,S 10 25 14.02,O 48 51 42.91,Pugmil,1718451,TO,403,0.0,0.0,0,0.0,0.0,403.3,0.0,100
 205,-15.12711,-54.21448,S 15 7 37.60,O 54 12 52.13,Primavera do Leste,5107040,MT,5473,0.7,0.0,17.1,0.0,0.0,5455.2,0.0,99
 206,-11.90772,-61.30165,S 11 54 27.79,O 61 18 5.94,Primavera de Rondônia,1101476,RO,610,421.7,1.1,94.2,0.0,0.0,93.6,0.5,99
 207,-0.93652,-47.15277,S 0 56 11.47,O 47 9 9.97,Primavera,1506104,PA,261,176.7,0.8,66.4,0.2,0.4,9.3,8.0,100
 208,-2.59087,-45.34959,S 2 35 27.13,O 45 20 58.52,Presidente Sarney,2109270,MA,732,561.4,8.2,65.0,20.6,0.2,82.1,2.7,100
 209,-11.19374,-61.84743,S 11 11 37.46,O 61 50 50.75,Presidente Médici,1100254,RO,1773,1603.2,3.8,142.7,0.0,0.0,17.6,9.5,100
 210,-2.30799,-45.76410,S 2 18 28.76,O 45 45 50.76,Presidente Médici,2109239,MA,441,440.1,0.0,0,131.7,-130.4,0.0,0.0,100
 211,-8.46487,-48.47690,S 8 27 53.53,O 48 28 36.84,Presidente Kennedy,1718402,TO,774,339.9,0.3,102.8,0.0,0.6,330.7,0.0,99
 212,-3.09801,-44.06306,S 3 5 52.84,O 44 3 47.02,Presidente Juscelino,2109205,MA,360,55.0,17.1,265.0,1.5,2.7,33.3,2.5,100
 213,-0.65847,-60.17004,S 0 39 30.49,O 60 10 12.14,Presidente Figueiredo,1303536,AM,25568,695.1,18.9,20483.1,957.7,9.2,1.1,3421.8,100
 214,-5.28901,-44.46201,S 5 17 20.44,O 44 27 43.24,Presidente Dutra,2109106,MA,805,721.1,5.5,83.7,0.0,0.0,0.1,0.1,100
 215,-1.91814,-53.45330,S 1 55 5.30,O 53 27 11.88,Prainha,1506005,PA,14785,1524.0,71.1,8280.4,456.0,9.1,2964.4,1551.1,99
 216,-5.48850,-47.78580,S 5 29 18.60,O 47 47 8.88,Praia Norte,1718303,TO,291,218.5,3.9,33.7,0.0,0.0,29.5,9.3,100
 217,1.61009,-50.73654,N 1 36 36.32,O 50 44 11.54,Pracuúba,1600550,AP,4965,71.5,5.2,2434.1,1211.5,2.8,1176.0,69.1,100
 218,-15.80816,-54.25666,S 15 48 29.38,O 54 15 23.98,Poxoréo,5107008,MT,6922,1853.7,4.9,95.5,0.0,0.0,4972.8,0.0,100
 219,-8.45223,-72.76651,S 8 27 8.03,O 72 45 59.44,Porto Walter,1200393,AC,6661,162.9,6.6,5579.8,913.4,1.9,3.0,0.0,100
 220,-8.98448,-63.99115,S 8 59 4.13,O 63 59 28.14,Porto Velho,1100205,RO,34631,7555.7,214.2,24925.9,938.4,28.0,431.9,751.1,100
 221,-1.83139,-44.61413,S 1 49 53.00,O 44 36 50.87,Porto Rico do Maranhão,2109056,MA,211,117.9,0.0,29.8,53.2,0.1,0.5,9.5,99
 222,-10.54819,-48.54647,S 10 32 53.48,O 48 32 47.29,Porto Nacional,1718204,TO,4472,0.0,0.0,0,0.0,565.0,4441.5,31.6,112
 223,0.61343,-51.72370,N 0 36 48.35,O 51 43 25.32,Porto Grande,1600535,AP,4407,344.1,13.4,3235.6,148.4,19.7,639.8,19.4,100
 224,-6.38380,-47.26834,S 6 23 1.68,O 47 16 6.02,Porto Franco,2109007,MA,1427,559.2,2.5,91.3,0.0,0.2,760.7,15.6,100
 225,-15.53200,-57.21942,S 15 31 55.20,O 57 13 9.91,Porto Estrela,5106851,MT,2068,380.3,0.2,225.3,0.0,0.0,1462.4,0.0,100
 226,-15.88800,-58.84338,S 15 53 16.80,O 58 50 36.17,Porto Esperidião,5106828,MT,5833,369.5,7.0,216.3,0.0,5.7,5241.5,0.0,100
 227,-11.77239,-56.69871,S 11 46 20.60,O 56 41 55.36,Porto dos Gaúchos,5106802,MT,7048,2950.5,30.2,4026.0,0.0,0.0,48.5,23.0,99
 228,-2.16678,-52.59636,S 2 10 0.41,O 52 35 46.90,Porto de Moz,1505908,PA,17427,859.8,22.3,9230.2,2742.6,5.0,3135.6,1453.8,99
 229,-11.54951,-47.06587,S 11 32 58.24,O 47 3 57.13,Porto Alegre do Tocantins,1718006,TO,505,0.0,0.0,0,0.0,505.1,505.6,0.0,200
 230,-10.76429,-51.59043,S 10 45 51.44,O 51 35 25.55,Porto Alegre do Norte,5106778,MT,3982,870.6,12.1,665.5,0.0,0.0,2445.9,0.0,99
 231,-9.63535,-67.65836,S 9 38 7.26,O 67 39 30.10,Porto Acre,1200807,AC,2703,1231.5,8.4,1468.4,0.3,2.8,0.0,0.0,99
 232,-2.62095,-50.99664,S 2 37 15.42,O 50 59 47.90,Portel,1505809,PA,25425,1376.9,97.3,20692.9,2119.1,4.3,385.9,845.9,100
 233,-15.42892,-59.30169,S 15 25 44.11,O 59 18 6.08,Pontes e Lacerda,5106752,MT,8639,3858.4,31.0,1452.2,2.6,3.0,3322.8,0.0,99
 234,-16.66906,-52.92828,S 16 40 8.62,O 52 55 41.81,Ponte Branca,5106703,MT,687,0.0,0.0,0,0.0,606.9,685.8,0.0,188
 235,-10.75250,-47.37027,S 10 45 9.00,O 47 22 12.97,Ponte Alta do Tocantins,1717909,TO,6534,0.0,0.0,0,0.0,4983.1,6524.1,10.1,176
 236,-12.06651,-46.57578,S 12 3 59.44,O 46 34 32.81,Ponte Alta do Bom Jesus,1717800,TO,1818,0.0,0.0,0,0.0,1819.6,1815.8,0.0,199
 237,-15.91634,-52.66330,S 15 54 58.82,O 52 39 47.88,Pontal do Araguaia,5106653,MT,2755,0.0,0.0,0.6,0.0,1.2,2742.9,10.3,99
 238,-1.10948,-49.06293,S 1 6 34.13,O 49 3 46.55,Ponta de Pedras,1505700,PA,3378,51.6,0.0,527.6,81.7,0.1,2254.4,462.6,99
 239,-16.79972,-56.96679,S 16 47 58.99,O 56 58 0.44,Poconé,5106505,MT,17283,77.9,0.0,913.7,9.7,26.8,15557.9,697.0,100
 240,-4.77098,-44.80380,S 4 46 15.53,O 44 48 13.68,Poção de Pedras,2108900,MA,663,588.9,0.0,0,0.0,74.2,0.2,0.0,100
 241,-14.54069,-54.66187,S 14 32 26.48,O 54 39 42.73,Planalto da Serra,5106455,MT,2452,551.6,1.2,44.4,0.0,0.2,1855.8,0.0,100
 242,-10.24035,-67.25291,S 10 14 25.26,O 67 15 10.48,Plácido de Castro,1200385,AC,1988,1410.3,3.3,572.7,0.0,5.0,0.0,0.0,100
 243,-3.91426,-54.44242,S 3 54 51.34,O 54 26 32.71,Placas,1505650,PA,7173,1651.0,86.3,4914.1,604.2,3.5,0.1,0.1,100
 244,-9.94502,-50.02240,S 9 56 42.07,O 50 1 20.64,Pium,1717503,TO,10035,34.4,0.0,1668.1,0.0,0.8,8080.3,251.4,100
 245,-6.73454,-48.25245,S 6 44 4.34,O 48 15 8.82,Piraquê,1717206,TO,1374,1093.9,1.4,207.1,0.0,0.2,72.8,0.0,99
 246,-3.77524,-44.16935,S 3 46 30.86,O 44 10 9.66,Pirapemas,2108801,MA,698,253.3,0.0,2.2,0.0,442.5,0.0,0.0,100
 247,-3.87120,-45.08068,S 3 52 16.32,O 45 4 50.45,Pio XII,2108702,MA,550,479.0,0.0,0,0.0,0.0,48.0,23.6,100
 248,-2.49468,-45.14562,S 2 29 40.85,O 45 8 44.23,Pinheiro,2108603,MA,1482,871.2,4.1,70.9,19.4,0.4,414.3,105.8,100
 249,-11.19560,-47.57902,S 11 11 44.16,O 47 34 44.47,Pindorama do Tocantins,1717008,TO,1567,0.0,0.0,0,0.0,1567.6,1567.4,0.0,200
 250,-3.70490,-45.47687,S 3 42 17.64,O 45 28 36.73,Pindaré-Mirim,2108504,MA,275,202.4,0.0,0,0.0,0.1,52.8,19.9,100
 251,-13.01054,-61.73586,S 13 0 37.94,O 61 44 9.10,Pimenteiras do Oeste,1101468,RO,6065,1245.8,6.3,2322.8,0.0,44.2,2429.1,23.1,99
 252,-11.86216,-60.80891,S 11 51 43.78,O 60 48 32.08,Pimenta Bueno,1100189,RO,6280,2357.6,43.4,2870.5,0.0,0.0,1046.7,5.2,100
 253,-6.55226,-48.99483,S 6 33 8.14,O 48 59 41.39,Piçarra,1505635,PA,3322,2876.2,17.7,381.9,0.0,0.0,0.0,63.9,100
 254,-4.41293,-44.28022,S 4 24 46.55,O 44 16 48.79,Peritoró,2108454,MA,836,232.2,0.0,62.2,0.0,541.6,0.0,0.0,100
 255,-2.56371,-44.91918,S 2 33 49.36,O 44 55 9.05,Peri Mirim,2108405,MA,409,245.5,1.2,34.5,1.8,0.1,126.3,0.8,100
 256,-8.39954,-48.91318,S 8 23 58.34,O 48 54 47.45,Pequizeiro,1716653,TO,1213,843.6,0.9,66.5,0.0,0.0,302.9,0.0,100
 257,-3.26603,-45.29065,S 3 15 57.71,O 45 17 26.34,Penalva,2108306,MA,792,484.3,2.9,26.9,3.4,0.3,154.7,122.4,100
 258,-10.19363,-53.56314,S 10 11 37.07,O 53 33 47.30,Peixoto de Azevedo,5106422,MT,14400,3263.7,71.0,9889.6,0.0,2.9,1172.8,71.0,99
 259,-1.12505,-47.27210,S 1 7 30.18,O 47 16 19.56,Peixe-Boi,1505601,PA,454,357.6,4.0,75.0,0.0,0.6,17.1,3.7,99
 260,-11.93015,-48.58893,S 11 55 48.54,O 48 35 20.15,Peixe,1716604,TO,5315,0.0,0.0,0,0.0,5314.4,5316.3,0.0,200
 261,-2.98836,-45.42901,S 2 59 18.10,O 45 25 44.44,Pedro do Rosário,2108256,MA,1770,1671.3,3.9,24.1,4.8,0.4,69.4,0.0,99
 262,-9.20402,-48.00201,S 9 12 14.47,O 48 0 7.24,Pedro Afonso,1716505,TO,2021,20.7,0.2,31.1,0.0,0.1,1949.5,19.6,99
 263,-4.65613,-44.54994,S 4 39 22.07,O 44 32 59.78,Pedreiras,2108207,MA,292,179.7,0.0,0.6,0.0,111.7,0.0,0.0,100
 264,-16.78964,-54.25143,S 16 47 22.70,O 54 15 5.15,Pedra Preta,5106372,MT,4107,20.5,0.0,1.5,0.0,0.0,4085.0,0.0,100
 265,1.23247,-52.68673,N 1 13 56.89,O 52 41 12.23,Pedra Branca do Amapari,1600154,AP,9495,223.4,3.7,6262.5,2970.9,34.0,0.0,4.2,100
 266,-4.52984,-45.38584,S 4 31 47.42,O 45 23 9.02,Paulo Ramos,2108108,MA,1063,1064.0,0.0,0,0.0,0.0,0.0,0.0,100
 267,-7.76452,-68.19675,S 7 45 52.27,O 68 11 48.30,Pauini,1303502,AM,42877,210.3,3.2,39781.3,2597.6,2.3,23.7,261.8,100
 268,-7.72486,-50.13413,S 7 43 29.50,O 50 8 2.87,Pau D'Arco,1505551,PA,1674,924.8,10.9,337.4,0.0,0.1,411.7,0.0,100
 269,-7.55219,-48.99658,S 7 33 7.88,O 48 59 47.69,Pau D'Arco,1716307,TO,1381,1128.4,1.7,135.4,0.0,0.0,83.7,33.5,100
 270,-6.65188,-44.20576,S 6 39 6.77,O 44 12 20.74,Pastos Bons,2108009,MA,1660,0.0,0.0,0,0.0,1310.2,1444.8,0.0,165
 271,-2.78735,-56.68566,S 2 47 14.46,O 56 41 8.38,Parintins,1303403,AM,5958,949.5,4.6,1419.1,172.4,2.6,1133.2,2281.2,100
 272,-12.31290,-61.42854,S 12 18 46.44,O 61 25 42.74,Parecis,1101450,RO,2568,1122.2,19.7,962.4,0.0,0.0,483.0,0.4,100
 273,-6.19825,-50.43010,S 6 11 53.70,O 50 25 48.36,Parauapebas,1505536,PA,6968,1293.6,28.0,5586.7,0.3,0.0,85.6,1.8,100
 274,-13.33915,-54.28420,S 13 20 20.94,O 54 17 3.12,Paranatinga,5106307,MT,24181,2530.4,91.7,4989.2,0.0,5.5,16647.8,8.1,99
 275,-9.56444,-56.64537,S 9 33 51.98,O 56 38 43.33,Paranaíta,5106299,MT,4800,2203.1,41.3,2507.1,0.0,1.5,31.4,56.9,100
 276,-12.75266,-47.78602,S 12 45 9.58,O 47 47 9.67,Paranã,1716208,TO,11321,0.0,0.0,0,0.0,11320.9,11311.5,0.0,199
 277,-10.21749,-48.86516,S 10 13 2.96,O 48 51 54.58,Paraíso do Tocantins,1716109,TO,1274,0.0,0.0,0,0.0,0.3,1273.8,0.0,100
 278,-3.12356,-47.40354,S 3 7 24.82,O 47 24 12.74,Paragominas,1505502,PA,19465,8415.4,66.3,9094.9,1904.5,7.1,7.1,36.0,99
 279,-13.04147,-48.33067,S 13 2 29.29,O 48 19 50.41,Palmeirópolis,1715754,TO,1710,0.0,0.0,0,0.0,1710.2,1705.0,0.0,199
 280,-6.58530,-47.65715,S 6 35 7.08,O 47 39 25.74,Palmeiras do Tocantins,1713809,TO,751,58.1,0.0,22.5,0.0,0.1,669.1,1.2,100
 281,-7.84587,-48.17500,S 7 50 45.13,O 48 10 30.00,Palmeirante,1715705,TO,2654,103.6,0.0,13.2,0.0,0.0,2523.5,13.7,100
 282,-2.68960,-44.98717,S 2 41 22.56,O 44 59 13.81,Palmeirândia,2107605,MA,532,440.2,0.1,7.6,3.8,0.1,58.0,22.3,99
 283,-10.18871,-48.11134,S 10 11 19.36,O 48 6 40.82,Palmas,1721000,TO,2227,0.0,0.0,0,0.0,0.0,2205.0,22.6,100
 284,-5.90983,-48.35503,S 5 54 35.39,O 48 21 18.11,Palestina do Pará,1505494,PA,985,808.5,8.0,150.6,0.0,0.0,0.3,25.6,100
 285,-2.50434,-44.11948,S 2 30 15.62,O 44 7 10.13,Paço do Lumiar,2107506,MA,134,72.1,3.3,52.5,0.4,0.4,0.0,8.6,100
 286,4.16686,-60.88685,N 4 10 0.70,O 60 53 12.66,Pacaraima,1400456,RR,8083,68.1,0.3,998.8,604.5,132.4,6264.1,15.1,100
 287,-3.69969,-50.60258,S 3 41 58.88,O 50 36 9.29,Pacajá,1505486,PA,11851,4598.2,261.1,5707.8,1536.3,8.7,0.0,0.0,99
 288,-10.50782,-62.01015,S 10 30 28.15,O 62 0 36.54,Ouro Preto do Oeste,1100155,RO,1990,1742.2,1.3,230.5,0.0,0.3,15.9,1.1,100
 289,-7.48419,-51.51165,S 7 29 3.08,O 51 30 41.94,Ourilândia do Norte,1505437,PA,14357,1655.7,20.4,9505.3,22.7,0.3,3169.4,3.6,100
 290,-1.48763,-47.12672,S 1 29 15.47,O 47 7 36.19,Ourém,1505403,PA,565,494.7,7.0,62.5,5.0,1.1,1.4,0.3,99
 291,0.26778,-57.52249,N 0 16 4.01,O 57 31 20.96,Oriximiná,1505304,PA,107782,1425.1,29.4,86333.9,14513.1,104.7,3636.6,1768.6,99
 292,-10.65995,-48.87706,S 10 39 35.82,O 48 52 37.42,Oliveira de Fátima,1715507,TO,207,0.0,0.0,0,0.0,0.6,207.3,0.0,100
 293,-2.98224,-45.01131,S 2 58 56.06,O 45 0 40.72,Olinda Nova do Maranhão,2107456,MA,200,184.3,0.0,0.1,0.0,0.0,1.4,14.2,100
 294,-4.12269,-45.12432,S 4 7 21.68,O 45 7 27.55,Olho d'Água das Cunhãs,2107407,MA,704,704.6,0.0,0,0.0,0.0,0.0,0.0,100
 295,3.18951,-51.77858,N 3 11 22.24,O 51 46 42.89,Oiapoque,1600501,AP,22642,190.5,11.4,9162.7,4286.5,4975.2,3899.9,127.2,99
 296,-2.38582,-49.92558,S 2 23 8.95,O 49 55 32.09,Oeiras do Pará,1505205,PA,3863,688.5,4.9,2131.2,370.2,1.5,377.7,293.9,100
 297,0.07317,-55.75937,N 0 4 23.41,O 55 45 33.73,Óbidos,1505106,PA,28031,1741.7,41.5,19642.5,693.4,6.5,4595.4,1351.5,99
 298,-15.06182,-53.19360,S 15 3 42.55,O 53 11 36.96,Novo São Joaquim,5106281,MT,5022,1.1,0.0,117.9,0.0,0.5,4900.3,2.2,100
 299,-12.32775,-50.97263,S 12 19 39.90,O 50 58 21.47,Novo Santo Antônio,5106315,MT,4375,191.4,8.8,494.4,0.0,0.2,3593.3,95.7,99
 300,-4.52485,-50.19409,S 4 31 29.46,O 50 11 38.72,Novo Repartimento,1505064,PA,15432,6488.8,482.3,7681.3,92.6,0.2,1.0,1168.1,100
 301,-7.90803,-55.59552,S 7 54 28.91,O 55 35 43.87,Novo Progresso,1505031,PA,38183,4951.4,236.1,29659.9,28.6,11.1,3457.3,74.7,100
 302,-9.81601,-55.35469,S 9 48 57.64,O 55 21 16.88,Novo Mundo,5106265,MT,5803,2449.1,42.4,2799.3,0.0,0.2,536.1,18.3,99
 303,-11.80783,-46.65389,S 11 48 28.19,O 46 39 14.00,Novo Jardim,1715259,TO,1321,0.0,0.0,0,0.0,1321.1,1318.0,0.0,199
 304,-11.68822,-62.08450,S 11 41 17.59,O 62 5 4.20,Novo Horizonte do Oeste,1100502,RO,852,741.8,3.0,105.6,0.0,0.0,4.6,0.0,100
 305,-11.39761,-57.27370,S 11 23 51.40,O 57 16 25.32,Novo Horizonte do Norte,5106273,MT,909,703.0,2.5,198.7,0.0,0.0,0.0,7.3,100
 306,-6.83379,-60.23604,S 6 50 1.64,O 60 14 9.74,Novo Aripuanã,1303304,AM,41452,860.6,63.0,38048.4,152.4,27.8,1620.2,742.6,100
 307,-12.88746,-46.58528,S 12 53 14.86,O 46 35 7.01,Novo Alegre,1715150,TO,201,0.0,0.0,0,0.0,201.5,157.1,0.0,178
 308,-1.51628,-61.51599,S 1 30 58.61,O 61 30 57.56,Novo Airão,1303205,AM,38114,112.4,0.9,34939.2,1490.3,1.5,211.9,1358.7,99
 309,-10.15926,-47.24617,S 10 9 33.34,O 47 14 46.21,Novo Acordo,1715101,TO,2686,0.0,0.0,0,0.0,1638.6,2686.9,0.0,161
 310,-14.67392,-52.44154,S 14 40 26.11,O 52 26 29.54,Nova Xavantina,5106257,MT,5527,782.5,0.1,275.1,0.0,0.0,4443.3,26.1,100
 311,-10.89106,-62.52925,S 10 53 27.82,O 62 31 45.30,Nova União,1101435,RO,815,693.3,4.5,117.6,0.0,0.1,4.0,0.0,100
 312,-12.96602,-54.87016,S 12 57 57.67,O 54 52 12.58,Nova Ubiratã,5106240,MT,12694,4168.0,141.1,5732.9,0.0,0.1,2792.5,0.5,99
 313,-1.16917,-47.40530,S 1 10 9.01,O 47 24 19.08,Nova Timboteua,1505007,PA,492,376.1,2.4,91.7,0.0,0.7,19.5,4.0,99
 314,-10.91215,-55.03085,S 10 54 43.74,O 55 1 51.06,Nova Santa Helena,5106190,MT,2346,1319.4,17.4,1025.4,0.0,0.1,1.1,0.0,100
 315,-10.52683,-48.99716,S 10 31 36.59,O 48 59 49.78,Nova Rosalândia,1715002,TO,518,0.0,0.0,0,0.0,0.1,518.4,0.0,100
 316,-4.02487,-58.58633,S 4 1 29.53,O 58 35 10.79,Nova Olinda do Norte,1303106,AM,5625,411.6,6.5,4485.8,13.9,1.7,281.0,431.0,100
 317,-2.94724,-45.95551,S 2 56 50.06,O 45 57 19.84,Nova Olinda do Maranhão,2107357,MA,2479,1153.9,2.2,122.3,1201.5,1.3,0.0,0.0,99
 318,-7.65097,-48.34524,S 7 39 3.49,O 48 20 42.86,Nova Olinda,1714880,TO,1573,798.8,0.1,14.7,0.0,0.5,759.0,0.0,99
 319,-14.75593,-57.41410,S 14 45 21.35,O 57 24 50.76,Nova Olímpia,5106232,MT,1554,994.0,4.7,243.3,0.0,0.0,316.7,0.0,100
 320,-14.14628,-51.79751,S 14 8 46.61,O 51 47 51.04,Nova Nazaré,5106174,MT,4042,199.9,11.0,1064.8,0.0,0.8,2769.7,6.8,100
 321,-13.52119,-56.08018,S 13 31 16.28,O 56 4 48.65,Nova Mutum,5106224,MT,9546,2828.7,10.3,3337.1,0.0,0.6,3372.4,7.2,100
 322,-9.92681,-57.28620,S 9 55 36.52,O 57 17 10.32,Nova Monte Verde,5108956,MT,5277,2341.8,23.2,2915.6,0.0,0.0,12.9,6.7,99
 323,-12.76195,-57.10309,S 12 45 43.02,O 57 6 11.12,Nova Maringá,5108907,MT,11528,3045.4,17.7,7786.4,1.6,0.9,685.5,8.2,100
 324,-14.29859,-57.29919,S 14 17 54.92,O 57 17 57.08,Nova Marilândia,5108857,MT,1942,957.1,11.6,420.9,0.0,0.2,563.8,0.0,99
 325,-10.40463,-64.77513,S 10 24 16.67,O 64 46 30.47,Nova Mamoré,1100338,RO,10241,2750.5,66.9,6084.5,0.0,4.6,1358.1,43.3,99
 326,-14.40230,-59.74060,S 14 24 8.28,O 59 44 26.16,Nova Lacerda,5106182,MT,4744,1760.5,19.7,1450.8,33.4,0.0,1499.3,0.0,99
 327,-5.01264,-49.20524,S 5 0 45.50,O 49 12 18.86,Nova Ipixuna,1504976,PA,1569,1118.6,10.6,233.9,0.1,0.0,122.6,93.8,100
 328,-6.77152,-44.14319,S 6 46 17.47,O 44 8 35.48,Nova Iorque,2107308,MA,992,0.0,0.0,483.4,0.0,0.0,508.6,0.0,100
